userid,movie_name,year,rating,movie_id
37301,howls moving castle,2004,4,howls+moving+castle+2004
135935,spirited away,2001,3,spirited+away+2001
78151,ocean heaven,2010,3,ocean+heaven+2010
83906,our children,2012,3,our+children+2012
98852,watership down,1978,4,watership+down+1978
10390,the godfather,1972,4,the+godfather+1972
103652,aliens,1986,4,aliens+1986
132604,guardians of the galaxy,2014,3,guardians+of+the+galaxy+2014
95771,spirited away,2001,4,spirited+away+2001
54346,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
39005,star wars,1977,3,star+wars+1977
82005,taxi driver,1976,4,taxi+driver+1976
77132,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
54721,frantic,1988,3,frantic+1988
17879,kuch kuch hota hai,1998,4,kuch+kuch+hota+hai+1998
140030,ninja cheerleaders,2008,3,ninja+cheerleaders+2008
156756,shadows  lies,2010,4,shadows++lies+2010
24948,hour of the wolf,1968,4,hour+of+the+wolf+1968
137270,interstellar,2014,5,interstellar+2014
14163,red obsession,2013,3,red+obsession+2013
126301,girls just want to have fun,1985,3,girls+just+want+to+have+fun+1985
113453,station west,1948,4,station+west+1948
84971,big hero 6,2014,4,big+hero+6+2014
41858,the shawshank redemption,1994,4,the+shawshank+redemption+1994
135994,illtown,1996,3,illtown+1996
143690,the godfather,1972,4,the+godfather+1972
132584,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
5778,iron man,2008,4,iron+man+2008
106314,harry potter and the prisoner of azkaban,2004,3,harry+potter+and+the+prisoner+of+azkaban+2004
106431,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
91148,richard pryor live on the sunset strip,1982,4,richard+pryor+live+on+the+sunset+strip+1982
20797,inception,2010,3,inception+2010
45625,frozen,2013,4,frozen+2013
13631,children of the damned,1964,4,children+of+the+damned+1964
134539,whiplash,2014,5,whiplash+2014
5830,the band wagon,1953,4,the+band+wagon+1953
62406,star wars,1977,4,star+wars+1977
140128,mdchen in uniform,1931,4,mdchen+in+uniform+1931
81288,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
31114,haunt,2014,3,haunt+2014
135021,zatichi the outlaw,1967,3,zatichi+the+outlaw+1967
25014,mumford,1999,3,mumford+1999
93296,howls moving castle,2004,4,howls+moving+castle+2004
7168,coraline,2009,4,coraline+2009
146596,star wars,1977,4,star+wars+1977
140664,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
94793,alice in wonderland,1951,4,alice+in+wonderland+1951
8186,the duff,2015,4,the+duff+2015
2420,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
64892,mongol the rise of genghis khan,2007,3,mongol+the+rise+of+genghis+khan+2007
145984,kill bill vol. 1,2003,4,kill+bill+vol.+1+2003
56445,the unholy three,1925,3,the+unholy+three+1925
115767,the moon-spinners,1964,4,the+moon-spinners+1964
71017,howls moving castle,2004,5,howls+moving+castle+2004
133842,strangers with candy,2006,3,strangers+with+candy+2006
35024,2001 a space odyssey,1968,4,2001+a+space+odyssey+1968
7040,whiplash,2014,3,whiplash+2014
64985,drifting clouds,1996,3,drifting+clouds+1996
73048,my neighbor totoro,1988,5,my+neighbor+totoro+1988
118687,harry potter and the deathly hallows part 2,2011,5,harry+potter+and+the+deathly+hallows+part+2+2011
142463,dr. no,1962,3,dr.+no+1962
93849,bully,2001,3,bully+2001
104504,the scarlet empress,1934,4,the+scarlet+empress+1934
3146,big hero 6,2014,5,big+hero+6+2014
96015,alien,1979,4,alien+1979
75457,the intouchables,2011,4,the+intouchables+2011
28887,my neighbor totoro,1988,4,my+neighbor+totoro+1988
145552,the shawshank redemption,1994,4,the+shawshank+redemption+1994
50799,the champ,1931,4,the+champ+1931
66859,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
114616,a night in the show,1915,4,a+night+in+the+show+1915
33601,dread,2009,4,dread+2009
76789,whiplash,2014,4,whiplash+2014
83255,frozen,2013,5,frozen+2013
112900,frozen,2013,4,frozen+2013
60773,brothers keeper,1992,3,brothers+keeper+1992
105783,frozen,2013,4,frozen+2013
3303,le jeu de la mort,2010,4,le+jeu+de+la+mort+2010
129049,e.t. the extra-terrestrial,1982,3,e.t.+the+extra-terrestrial+1982
71346,the dark knight,2008,4,the+dark+knight+2008
75083,howls moving castle,2004,4,howls+moving+castle+2004
387,up,2009,5,up+2009
25908,the godfather,1972,4,the+godfather+1972
20166,high sierra,1941,3,high+sierra+1941
130168,orange county,2002,3,orange+county+2002
41844,gridiron gang,2006,3,gridiron+gang+2006
126544,my neighbor totoro,1988,4,my+neighbor+totoro+1988
12945,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
146946,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
41336,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
59146,the shawshank redemption,1994,3,the+shawshank+redemption+1994
52279,children of hiroshima,1952,3,children+of+hiroshima+1952
82477,army of darkness,1992,4,army+of+darkness+1992
41805,the shawshank redemption,1994,4,the+shawshank+redemption+1994
133568,silver linings playbook,2012,4,silver+linings+playbook+2012
93651,alien,1979,5,alien+1979
24949,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
50210,seven samurai,1954,4,seven+samurai+1954
61613,dixie chicks shut up and sing,2006,4,dixie+chicks+shut+up+and+sing+2006
21839,the dark knight,2008,5,the+dark+knight+2008
23135,whiplash,2014,3,whiplash+2014
49746,whiplash,2014,4,whiplash+2014
126064,the children,2008,2,the+children+2008
4822,harry potter and the goblet of fire,2005,4,harry+potter+and+the+goblet+of+fire+2005
69094,vincent,1982,4,vincent+1982
33008,harry potter and the deathly hallows part 2,2011,5,harry+potter+and+the+deathly+hallows+part+2+2011
6205,iron man,2008,4,iron+man+2008
136093,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
125811,big hero 6,2014,4,big+hero+6+2014
45078,digging up the marrow,2015,4,digging+up+the+marrow+2015
39890,star wars,1977,5,star+wars+1977
63394,deadline,2001,4,deadline+2001
135508,indiana jones and the last crusade,1989,4,indiana+jones+and+the+last+crusade+1989
57705,frankenstein conquers the world,1965,5,frankenstein+conquers+the+world+1965
78859,tenebre,1982,4,tenebre+1982
117075,blade runner,1982,5,blade+runner+1982
91812,my neighbor totoro,1988,4,my+neighbor+totoro+1988
141029,star wars,1977,4,star+wars+1977
28468,the shawshank redemption,1994,3,the+shawshank+redemption+1994
117273,spirited away,2001,5,spirited+away+2001
30724,star wars,1977,4,star+wars+1977
55634,howls moving castle,2004,4,howls+moving+castle+2004
23018,the terrorist,1998,5,the+terrorist+1998
117279,the shawshank redemption,1994,5,the+shawshank+redemption+1994
80764,coraline,2009,5,coraline+2009
104700,you_ the living,2007,4,you_+the+living+2007
13794,kill bill vol. 1,2003,3,kill+bill+vol.+1+2003
109422,iron man,2008,4,iron+man+2008
8866,castle of purity,1973,3,castle+of+purity+1973
80055,welcome to macintosh,2008,4,welcome+to+macintosh+2008
55183,whiplash,2014,5,whiplash+2014
84506,star wars,1977,4,star+wars+1977
80386,whiplash,2014,5,whiplash+2014
75168,gasland part ii,2013,3,gasland+part+ii+2013
63980,her masters voice,2012,3,her+masters+voice+2012
31778,d.o.a.,1980,4,d.o.a.+1980
76565,star wars,1977,4,star+wars+1977
125443,the godfather,1972,4,the+godfather+1972
32731,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
57228,hearts and minds,1974,4,hearts+and+minds+1974
110248,up,2009,5,up+2009
11075,battle for terra,2007,3,battle+for+terra+2007
98240,coraline,2009,4,coraline+2009
60656,the godfather,1972,4,the+godfather+1972
71826,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
106225,good night_ and good luck.,2005,5,good+night_+and+good+luck.+2005
3123,lilla jnssonligan och cornflakeskuppen,1996,3,lilla+jnssonligan+och+cornflakeskuppen+1996
89177,code 46,2003,3,code+46+2003
99905,the godfather,1972,4,the+godfather+1972
116349,go for it,1983,4,go+for+it+1983
24197,interstellar,2014,4,interstellar+2014
75427,up,2009,4,up+2009
84279,whiplash,2014,3,whiplash+2014
79355,it felt like a kiss,2009,3,it+felt+like+a+kiss+2009
87495,the lord of the rings the fellowship of the ring,2001,3,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
64839,much ado about nothing,2012,4,much+ado+about+nothing+2012
4026,the shawshank redemption,1994,4,the+shawshank+redemption+1994
67716,spirited away,2001,4,spirited+away+2001
23512,back to the future,1985,4,back+to+the+future+1985
68096,kids in the hall brain candy,1996,4,kids+in+the+hall+brain+candy+1996
64756,inception,2010,4,inception+2010
7875,whiplash,2014,5,whiplash+2014
58312,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
29964,yamakasi,2001,4,yamakasi+2001
34616,my neighbor totoro,1988,4,my+neighbor+totoro+1988
51090,my neighbor totoro,1988,5,my+neighbor+totoro+1988
121666,detroit 9000,1973,4,detroit+9000+1973
10272,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
146345,the goonies,1985,4,the+goonies+1985
138787,big hero 6,2014,4,big+hero+6+2014
65450,the human scale,2013,4,the+human+scale+2013
142491,whiplash,2014,4,whiplash+2014
137084,iron man,2008,5,iron+man+2008
124547,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
67245,big hero 6,2014,5,big+hero+6+2014
136381,spirited away,2001,3,spirited+away+2001
130778,the shawshank redemption,1994,4,the+shawshank+redemption+1994
132227,monty python and the holy grail,1975,5,monty+python+and+the+holy+grail+1975
98886,whiplash,2014,4,whiplash+2014
107663,coraline,2009,5,coraline+2009
86523,sigur rs heima,2007,5,sigur+rs+heima+2007
51123,howls moving castle,2004,4,howls+moving+castle+2004
68418,ghostbusters,1984,4,ghostbusters+1984
61028,the godfather,1972,5,the+godfather+1972
40804,rise of the planet of the apes,2011,4,rise+of+the+planet+of+the+apes+2011
108243,interstellar,2014,4,interstellar+2014
13201,same same but different,2009,4,same+same+but+different+2009
7691,following,1998,5,following+1998
54219,star wars,1977,4,star+wars+1977
85335,gen-y cops,2000,4,gen-y+cops+2000
5635,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
100161,coraline,2009,4,coraline+2009
87705,rock school,2005,4,rock+school+2005
102968,next of kin,1984,3,next+of+kin+1984
22711,whiplash,2014,3,whiplash+2014
136610,the shawshank redemption,1994,5,the+shawshank+redemption+1994
63482,the lost battalion,2001,3,the+lost+battalion+2001
13947,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
79805,my neighbor totoro,1988,5,my+neighbor+totoro+1988
137835,star wars,1977,5,star+wars+1977
71157,floating clouds,1955,5,floating+clouds+1955
111173,the shawshank redemption,1994,3,the+shawshank+redemption+1994
37227,spirited away,2001,5,spirited+away+2001
13692,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
18249,the shawshank redemption,1994,5,the+shawshank+redemption+1994
143145,alien,1979,4,alien+1979
50427,paradise canyon,1935,4,paradise+canyon+1935
29332,coraline,2009,3,coraline+2009
62222,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
105647,spirited away,2001,4,spirited+away+2001
76420,the shawshank redemption,1994,3,the+shawshank+redemption+1994
114962,one flew over the cuckoos nest,1975,3,one+flew+over+the+cuckoos+nest+1975
143677,coraline,2009,4,coraline+2009
101977,king kong escapes,1967,3,king+kong+escapes+1967
41577,lake mungo,2008,3,lake+mungo+2008
4301,adventures of power,2008,4,adventures+of+power+2008
56084,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
117890,griff the invisible,2011,2,griff+the+invisible+2011
139987,hoop dreams,1994,4,hoop+dreams+1994
111699,alien,1979,5,alien+1979
6555,the godfather,1972,4,the+godfather+1972
15784,hamlet,1964,3,hamlet+1964
37049,the dark knight,2008,4,the+dark+knight+2008
54505,the shawshank redemption,1994,4,the+shawshank+redemption+1994
68065,my neighbor totoro,1988,4,my+neighbor+totoro+1988
92558,seven chances,1925,3,seven+chances+1925
16732,coraline,2009,3,coraline+2009
50382,predator,1987,4,predator+1987
116614,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
58992,big hero 6,2014,4,big+hero+6+2014
27467,howls moving castle,2004,4,howls+moving+castle+2004
10828,monty python and the holy grail,1975,5,monty+python+and+the+holy+grail+1975
128319,going all the way,1997,3,going+all+the+way+1997
112708,the dark knight,2008,4,the+dark+knight+2008
107884,the princess bride,1987,4,the+princess+bride+1987
83759,monsters_ inc.,2001,4,monsters_+inc.+2001
38136,alien,1979,4,alien+1979
126949,my neighbor totoro,1988,5,my+neighbor+totoro+1988
42818,beetlejuice,1988,4,beetlejuice+1988
53115,a very potter sequel,2010,4,a+very+potter+sequel+2010
120504,the shawshank redemption,1994,4,the+shawshank+redemption+1994
25289,iron man,2008,4,iron+man+2008
85180,loins of punjab presents,2008,3,loins+of+punjab+presents+2008
56463,big hero 6,2014,3,big+hero+6+2014
53451,in the bedroom,2001,4,in+the+bedroom+2001
31009,howling v the rebirth,1989,3,howling+v+the+rebirth+1989
50705,big hero 6,2014,4,big+hero+6+2014
134731,the shawshank redemption,1994,5,the+shawshank+redemption+1994
104993,coraline,2009,3,coraline+2009
12818,the godfather,1972,5,the+godfather+1972
5175,ghost dog the way of the samurai,1999,4,ghost+dog+the+way+of+the+samurai+1999
100267,the man who knew too much,1956,4,the+man+who+knew+too+much+1956
132021,the dark knight,2008,4,the+dark+knight+2008
92892,alien,1979,4,alien+1979
34155,my neighbor totoro,1988,5,my+neighbor+totoro+1988
142074,divorce italian style,1961,4,divorce+italian+style+1961
83820,the shawshank redemption,1994,3,the+shawshank+redemption+1994
4218,up,2009,3,up+2009
148604,spirited away,2001,4,spirited+away+2001
146760,my neighbor totoro,1988,4,my+neighbor+totoro+1988
132005,elysium,2013,3,elysium+2013
52477,the shining,1980,4,the+shining+1980
72158,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
93060,the godfather,1972,5,the+godfather+1972
95254,the godfather,1972,4,the+godfather+1972
88780,monty python and the holy grail,1975,5,monty+python+and+the+holy+grail+1975
63881,spirited away,2001,4,spirited+away+2001
126824,the devils rock,2011,4,the+devils+rock+2011
34186,heart of a dog,1988,4,heart+of+a+dog+1988
133953,george lopez americas mexican,2007,4,george+lopez+americas+mexican+2007
90293,adventures of power,2008,4,adventures+of+power+2008
149400,the crimson kimono,1959,3,the+crimson+kimono+1959
35130,gattaca,1997,4,gattaca+1997
128860,alien,1979,4,alien+1979
94877,howls moving castle,2004,5,howls+moving+castle+2004
83111,batman begins,2005,3,batman+begins+2005
101996,gattaca,1997,4,gattaca+1997
41054,the matrix,1999,5,the+matrix+1999
53055,sleeping beauty,1959,4,sleeping+beauty+1959
52410,the godfather,1972,5,the+godfather+1972
78209,star wars,1977,5,star+wars+1977
9296,jesse stone night passage,2006,3,jesse+stone+night+passage+2006
63806,artemisia,1997,4,artemisia+1997
26559,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
91529,inception,2010,4,inception+2010
13514,the godfather,1972,4,the+godfather+1972
48404,the imitation game,2014,3,the+imitation+game+2014
121352,the good_ the bad and the ugly,1966,4,the+good_+the+bad+and+the+ugly+1966
44295,up,2009,4,up+2009
119316,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
67084,my neighbor totoro,1988,3,my+neighbor+totoro+1988
121872,inception,2010,5,inception+2010
120423,this time around,2003,4,this+time+around+2003
8720,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
21556,monty python and the holy grail,1975,3,monty+python+and+the+holy+grail+1975
68815,heartbeat detector,2007,3,heartbeat+detector+2007
57820,4.3.2.1,2010,3,4.3.2.1+2010
98098,spirited away,2001,5,spirited+away+2001
129423,the dark knight,2008,4,the+dark+knight+2008
122205,princess mononoke,1997,5,princess+mononoke+1997
87952,spirited away,2001,3,spirited+away+2001
137578,my neighbor totoro,1988,4,my+neighbor+totoro+1988
112252,the chumscrubber,2005,3,the+chumscrubber+2005
143008,my neighbor totoro,1988,5,my+neighbor+totoro+1988
72488,star wars,1977,3,star+wars+1977
17860,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
83049,house of 9,2005,3,house+of+9+2005
40557,frozen,2013,4,frozen+2013
48550,lord of war,2005,5,lord+of+war+2005
78019,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
64161,beautiful girls,1996,4,beautiful+girls+1996
73801,iron man,2008,3,iron+man+2008
84612,my neighbor totoro,1988,4,my+neighbor+totoro+1988
49611,inception,2010,4,inception+2010
97257,ice age,2002,3,ice+age+2002
76546,hustler white,1996,2,hustler+white+1996
1242,interstellar,2014,4,interstellar+2014
118353,the shawshank redemption,1994,4,the+shawshank+redemption+1994
96209,inception,2010,5,inception+2010
42987,brute force,1947,4,brute+force+1947
17811,whiplash,2014,4,whiplash+2014
16265,the n word,2006,5,the+n+word+2006
134283,meat the truth,2008,4,meat+the+truth+2008
113078,apocalypse now,1979,5,apocalypse+now+1979
40941,cold water,1994,4,cold+water+1994
106209,pom poko,1994,3,pom+poko+1994
99119,neverwhere,1996,3,neverwhere+1996
109413,alien,1979,4,alien+1979
7957,the day the earth stood still,1951,4,the+day+the+earth+stood+still+1951
96000,the big knife,1955,5,the+big+knife+1955
19481,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
36406,whiplash,2014,5,whiplash+2014
95135,beauty and the beast,2009,3,beauty+and+the+beast+2009
132873,star wars,1977,4,star+wars+1977
1392,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
60990,a map for saturday,2007,3,a+map+for+saturday+2007
107090,harry potter and the prisoner of azkaban,2004,4,harry+potter+and+the+prisoner+of+azkaban+2004
110399,the tango lesson,1997,4,the+tango+lesson+1997
97396,100 rifles,1969,3,100+rifles+1969
21177,abcs of death 2,2014,4,abcs+of+death+2+2014
91745,star wars episode iii - revenge of the sith,2005,4,star+wars+episode+iii+-+revenge+of+the+sith+2005
84287,the devil is a woman,1935,4,the+devil+is+a+woman+1935
122753,the hobbit an unexpected journey,2012,4,the+hobbit+an+unexpected+journey+2012
92014,infamous,2006,3,infamous+2006
78203,monty python and the holy grail,1975,5,monty+python+and+the+holy+grail+1975
148195,interstellar,2014,5,interstellar+2014
25785,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
61035,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
14231,the big night,1951,2,the+big+night+1951
37362,interstellar,2014,3,interstellar+2014
106091,harry potter and the chamber of secrets,2002,5,harry+potter+and+the+chamber+of+secrets+2002
30248,whiplash,2014,4,whiplash+2014
136500,ong-bak the thai warrior,2003,4,ong-bak+the+thai+warrior+2003
106996,whiplash,2014,4,whiplash+2014
22957,spirited away,2001,4,spirited+away+2001
129632,inception,2010,4,inception+2010
52205,spirited away,2001,4,spirited+away+2001
41243,spirited away,2001,4,spirited+away+2001
101379,iron man,2008,2,iron+man+2008
23086,star wars,1977,4,star+wars+1977
118382,spirited away,2001,5,spirited+away+2001
70528,see no evil_ hear no evil,1989,4,see+no+evil_+hear+no+evil+1989
117287,amen,2013,4,amen+2013
37438,ragtime,1981,4,ragtime+1981
89608,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
6777,rush,1991,5,rush+1991
94874,the furies,1950,4,the+furies+1950
77738,up,2009,3,up+2009
112763,castle in the desert,1942,4,castle+in+the+desert+1942
43130,the blue angel,1930,4,the+blue+angel+1930
62446,whiplash,2014,4,whiplash+2014
42579,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
86524,i dont want to go back alone,2010,3,i+dont+want+to+go+back+alone+2010
102081,iron man 2,2010,4,iron+man+2+2010
23212,alien,1979,4,alien+1979
52097,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
96746,billys hollywood screen kiss,1998,3,billys+hollywood+screen+kiss+1998
43284,big hero 6,2014,5,big+hero+6+2014
99039,predator,1987,4,predator+1987
30079,dead of night,1945,5,dead+of+night+1945
131668,toy story,1995,4,toy+story+1995
7240,the shawshank redemption,1994,4,the+shawshank+redemption+1994
146851,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
88563,the godfather,1972,5,the+godfather+1972
134134,forbidden planet,1956,4,forbidden+planet+1956
78103,the amazing spider-man,2012,4,the+amazing+spider-man+2012
74821,the godfather part ii,1974,4,the+godfather+part+ii+1974
57318,the barefoot executive,1971,4,the+barefoot+executive+1971
8835,star wars,1977,5,star+wars+1977
140040,little big soldier,2010,4,little+big+soldier+2010
82987,no good deed,2014,4,no+good+deed+2014
123293,le doulos,1963,4,le+doulos+1963
96670,the free will,2006,4,the+free+will+2006
2668,star wars,1977,5,star+wars+1977
129270,terminator 2 judgment day,1991,4,terminator+2+judgment+day+1991
87805,star wars,1977,5,star+wars+1977
85562,berlin symphony of a great city,1927,5,berlin+symphony+of+a+great+city+1927
40900,guardians of the galaxy,2014,5,guardians+of+the+galaxy+2014
114006,emil in lonneberga,1971,5,emil+in+lonneberga+1971
24617,monty python and the holy grail,1975,3,monty+python+and+the+holy+grail+1975
121239,despicable me,2010,5,despicable+me+2010
123976,the last of the mohicans,1992,4,the+last+of+the+mohicans+1992
31101,whiplash,2014,4,whiplash+2014
93192,the gods must be crazy,1980,3,the+gods+must+be+crazy+1980
32504,the loveless,1981,4,the+loveless+1981
117427,coraline,2009,4,coraline+2009
142025,monsters_ inc.,2001,4,monsters_+inc.+2001
54296,spirit stallion of the cimarron,2002,2,spirit+stallion+of+the+cimarron+2002
114321,beetlejuice,1988,4,beetlejuice+1988
85463,open up to me,2013,3,open+up+to+me+2013
59493,arabesque,1966,3,arabesque+1966
95956,fuzz,1972,4,fuzz+1972
88084,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
107465,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
137497,dial m for murder,1954,5,dial+m+for+murder+1954
11691,the spiders stratagem,1970,3,the+spiders+stratagem+1970
48496,howls moving castle,2004,3,howls+moving+castle+2004
120295,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
102708,it started with eve,1941,3,it+started+with+eve+1941
118445,the dark knight,2008,4,the+dark+knight+2008
125958,whiplash,2014,4,whiplash+2014
69091,avatar,2009,3,avatar+2009
10785,pearl jam twenty,2011,5,pearl+jam+twenty+2011
1453,all in this tea,2007,3,all+in+this+tea+2007
134411,my neighbor totoro,1988,4,my+neighbor+totoro+1988
67925,bananas,1971,5,bananas+1971
60631,the dark knight,2008,5,the+dark+knight+2008
145372,my neighbor totoro,1988,4,my+neighbor+totoro+1988
11418,the shawshank redemption,1994,5,the+shawshank+redemption+1994
131450,the power and the glory,1961,4,the+power+and+the+glory+1961
148318,inception,2010,5,inception+2010
108940,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
95367,willy wonka  the chocolate factory,1971,5,willy+wonka++the+chocolate+factory+1971
101722,one flew over the cuckoos nest,1975,3,one+flew+over+the+cuckoos+nest+1975
77523,up,2009,4,up+2009
39091,the shawshank redemption,1994,4,the+shawshank+redemption+1994
16067,star wars,1977,3,star+wars+1977
51053,the company,2003,3,the+company+2003
123795,the dark knight,2008,4,the+dark+knight+2008
1567,star wars,1977,3,star+wars+1977
130468,the godfather,1972,5,the+godfather+1972
16625,coraline,2009,4,coraline+2009
81703,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
98052,finding nemo,2003,4,finding+nemo+2003
92408,the goalies anxiety at the penalty kick,1972,4,the+goalies+anxiety+at+the+penalty+kick+1972
99030,whiplash,2014,4,whiplash+2014
43690,the godfather,1972,5,the+godfather+1972
62351,interstellar,2014,4,interstellar+2014
23704,leon the professional,1994,4,leon+the+professional+1994
3078,the dark knight,2008,2,the+dark+knight+2008
7564,guardians of the galaxy,2014,5,guardians+of+the+galaxy+2014
53230,aladdin,1992,4,aladdin+1992
119921,star wars,1977,4,star+wars+1977
69050,the fly,1980,4,the+fly+1980
114761,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
75479,the dark knight,2008,4,the+dark+knight+2008
120676,thor,2011,4,thor+2011
23754,alien,1979,4,alien+1979
76158,my neighbor totoro,1988,4,my+neighbor+totoro+1988
116055,alien,1979,4,alien+1979
34006,my neighbor totoro,1988,4,my+neighbor+totoro+1988
81177,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
93027,whiplash,2014,5,whiplash+2014
93869,brewster mccloud,1970,4,brewster+mccloud+1970
61628,the spongebob movie sponge out of water,2015,3,the+spongebob+movie+sponge+out+of+water+2015
130064,whiplash,2014,4,whiplash+2014
82838,whiplash,2014,4,whiplash+2014
39383,my neighbor totoro,1988,4,my+neighbor+totoro+1988
24887,alien,1979,3,alien+1979
62920,ballet shoes,2008,4,ballet+shoes+2008
87116,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
21560,raiders of the lost ark,1981,3,raiders+of+the+lost+ark+1981
2204,the little mermaid,1989,3,the+little+mermaid+1989
61446,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
127467,let the right one in,2008,4,let+the+right+one+in+2008
6010,my neighbor totoro,1988,4,my+neighbor+totoro+1988
121482,the rock,1996,5,the+rock+1996
140086,whiplash,2014,4,whiplash+2014
113039,my neighbor totoro,1988,4,my+neighbor+totoro+1988
82319,up,2009,5,up+2009
51899,the shawshank redemption,1994,5,the+shawshank+redemption+1994
131246,spirited away,2001,4,spirited+away+2001
99476,the shawshank redemption,1994,5,the+shawshank+redemption+1994
10102,whiplash,2014,4,whiplash+2014
86231,strange invaders,2002,3,strange+invaders+2002
70355,running out of time,1999,4,running+out+of+time+1999
74194,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
46396,drift,2013,3,drift+2013
42853,spirited away,2001,4,spirited+away+2001
119975,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
21736,star wars,1977,5,star+wars+1977
62139,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
48117,the hero love story of a spy,2003,4,the+hero+love+story+of+a+spy+2003
60366,the shawshank redemption,1994,4,the+shawshank+redemption+1994
59812,othello,1995,4,othello+1995
5845,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
142814,big hero 6,2014,4,big+hero+6+2014
142570,leon the professional,1994,4,leon+the+professional+1994
75136,coraline,2009,4,coraline+2009
22977,gravity,2013,4,gravity+2013
8127,songs from the second floor,2000,4,songs+from+the+second+floor+2000
73733,spirited away,2001,5,spirited+away+2001
28132,the dark knight,2008,5,the+dark+knight+2008
56836,the dark knight,2008,4,the+dark+knight+2008
121494,testament of orpheus,1960,4,testament+of+orpheus+1960
17868,the dark knight,2008,4,the+dark+knight+2008
73901,the godfather,1972,5,the+godfather+1972
90548,inception,2010,4,inception+2010
63313,finders fee,2001,4,finders+fee+2001
69407,pinocchio,1940,4,pinocchio+1940
51656,spirited away,2001,4,spirited+away+2001
80758,alien,1979,5,alien+1979
156659,severe clear,2010,3,severe+clear+2010
61836,spirited away,2001,5,spirited+away+2001
53216,star wars,1977,4,star+wars+1977
140133,interstellar,2014,4,interstellar+2014
141449,trouble in paradise,1932,3,trouble+in+paradise+1932
63777,whiplash,2014,4,whiplash+2014
50921,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
53949,the amazing spider-man,2012,4,the+amazing+spider-man+2012
41930,alien,1979,4,alien+1979
